38.863799875, 37.7878287, -122.39708368, 4.69054174423, 37.7878287, -122.39708368, -4.81130468365
38.903838875, 37.7878287, -122.39708368, 4.69054174423, 37.7878287, -122.39708368, -4.81130468365
38.943847875, 37.7878287, -122.39708368, 4.69054174423, 37.7878287, -122.39708368, -4.81130468365
38.983886875, 37.7878287, -122.39708368, 4.69054174423, 37.7878287, -122.39708368, -4.81130468365
39.023925875, 37.7878287, -122.39708368, 4.69054174423, 37.7878287, -122.39708368, -4.81130468365
39.063933875, 37.7878287, -122.39708368, 4.69054174423, 37.7878287, -122.39708368, -4.81130468365
39.103972875, 37.7878287, -122.39708368, 4.69054174423, 37.7878287, -122.39708368, -4.81130468365
39.143981875, 37.7878287, -122.39708368, 4.69054174423, 37.7878287, -122.39708368, -4.81130468365
39.184020875, 37.7878287, -122.39708368, 4.69054174423, 37.7878287, -122.39708368, -4.81130468365
39.224059875, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.264068875, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.304107875, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.344146875, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.384154875, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.4241956667, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.4642046667, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.5042436667, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.5442826667, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.5842906667, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.6243306667, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.6643386667, 37.7878287, -122.39708368, 4.82038497925, 37.7878287, -122.39708368, -4.68143313895
39.7043776667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
39.7444166667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
39.7844256667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
39.8244646667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
39.8645036667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
39.9045116667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
39.9445506667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
39.9845596667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
40.0245986667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
40.0646376667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
40.1046466667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
40.1446856667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
40.1846936667, 37.7879480145, -122.39717355, 4.82038497925, 37.7879480145, -122.39717355, -4.68143313895
40.2247326667, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.2647716667, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.3047806667, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.3448196667, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.3848586667, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.4248645, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.4649035, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.5049115, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.5449505, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.5849895, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.6249985, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.6650375, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.7050465, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.7450855, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.7851245, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.8251325, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.8651715, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.9052105, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.9452195, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
40.9852585, 37.7879480145, -122.39717355, 5.06053686142, 37.7879480145, -122.39717355, -4.44122952485
